cif,frekuensi rtg,frekuensi pos,frekuensi wib,frekuensi clr,frekuensi swt,saldo
10172083093,NULL,1,NULL,NULL,NULL,5890168.000
10172083151,NULL,2,NULL,NULL,NULL,263397.000
10172084592,NULL,1,NULL,NULL,NULL,0.000
10172085585,NULL,1,NULL,NULL,NULL,108203.000
10172085665,NULL,1,NULL,NULL,NULL,12476.000
10172086940,NULL,2,NULL,NULL,NULL,70795.000
10172087008,NULL,1,NULL,NULL,NULL,21996369.000
10172087571,NULL,1,NULL,NULL,NULL,24203753.000
10172087605,NULL,2,NULL,NULL,NULL,0.000
10172087765,NULL,1,NULL,NULL,NULL,214544.000
10172088308,NULL,1,NULL,NULL,NULL,292000.000
10172088370,NULL,1,NULL,NULL,NULL,6433352.000
10172089964,NULL,1,NULL,NULL,NULL,423849.000
10172090158,NULL,2,NULL,NULL,NULL,4673857.000
10172090435,NULL,1,NULL,NULL,NULL,2091078.000
10172090617,NULL,1,NULL,NULL,NULL,0.000
10172091036,NULL,1,NULL,NULL,NULL,3729016.000
10172091331,NULL,3,NULL,NULL,NULL,258103.000
10172091451,NULL,1,NULL,NULL,NULL,12726919.000
10172091860,NULL,2,NULL,NULL,NULL,14869.000
10172092052,NULL,1,NULL,NULL,NULL,3987774.000
10172092366,NULL,3,NULL,NULL,NULL,84046.000
10172092512,NULL,1,NULL,NULL,NULL,2497199.000
10172092637,NULL,1,NULL,NULL,NULL,1607281.000
10172092752,NULL,1,NULL,NULL,NULL,1184653.000
10172092932,NULL,1,NULL,NULL,NULL,2375776.000
10172093318,NULL,2,NULL,NULL,NULL,1610333.000
10172096126,NULL,1,NULL,NULL,NULL,638132.000
10172096252,NULL,1,NULL,NULL,NULL,2223052.000
10172096642,NULL,1,NULL,NULL,NULL,738680.000
10172096893,NULL,2,NULL,NULL,NULL,3167867.000
10172097522,NULL,1,NULL,NULL,NULL,0.000
10172098617,NULL,1,NULL,NULL,NULL,13079.000
10172099082,NULL,1,NULL,NULL,NULL,485929.000
10172099196,NULL,2,NULL,NULL,NULL,1088535.000
10172099759,NULL,1,NULL,NULL,NULL,16039.000
10172099770,NULL,1,NULL,NULL,NULL,582607.000
10172100786,NULL,1,NULL,NULL,NULL,1056345.000
10172100808,NULL,1,NULL,NULL,NULL,54380667.000
10172100943,NULL,1,NULL,NULL,NULL,102867.000
10172100945,NULL,2,NULL,NULL,NULL,0.000
10172101216,NULL,1,NULL,NULL,NULL,275580.000
10172101262,NULL,1,NULL,NULL,NULL,7979572.000
10172101665,NULL,2,NULL,NULL,NULL,525616.000
10172102749,NULL,2,NULL,NULL,NULL,2055.000
10172102952,NULL,1,NULL,NULL,NULL,1612392.000
10172103157,NULL,2,NULL,NULL,NULL,3948651.000
10172103356,NULL,1,NULL,NULL,NULL,703628.000
10172103968,NULL,1,NULL,NULL,NULL,70433.000
10172104228,NULL,1,NULL,NULL,NULL,15214893.000
10172104405,NULL,1,NULL,NULL,NULL,90199.000
10172104540,NULL,1,NULL,NULL,NULL,0.000
10172104780,NULL,1,NULL,NULL,NULL,100371.000
10172106583,NULL,2,NULL,NULL,NULL,30878885.000
10172106935,NULL,1,NULL,NULL,NULL,505619.000
10172107049,NULL,2,NULL,NULL,NULL,59950.000
10172107138,NULL,1,NULL,NULL,NULL,4274091.000
10172107519,NULL,1,NULL,NULL,NULL,146499.000
10172107814,NULL,1,NULL,NULL,NULL,2508561.000
10172108898,NULL,3,NULL,NULL,NULL,1253106.000
10172108942,NULL,2,NULL,NULL,NULL,1069103.000
10172109460,NULL,1,NULL,NULL,NULL,24231074.000
10172109584,NULL,1,NULL,NULL,NULL,248354.000
10172110384,NULL,1,NULL,NULL,NULL,45998.000
10172111695,NULL,2,NULL,NULL,NULL,7569997.000
10172112748,NULL,1,NULL,NULL,NULL,1948942.000
10172112781,NULL,1,NULL,NULL,NULL,0.000
10172112792,NULL,1,NULL,NULL,NULL,401471.000
10172112985,NULL,2,NULL,NULL,NULL,0.000
10172113366,NULL,1,NULL,NULL,NULL,420052.000
10172113819,NULL,1,NULL,NULL,NULL,4967502.000
10172114011,NULL,2,NULL,NULL,NULL,15851123.000
10172114318,NULL,1,NULL,NULL,NULL,864727.000
10172114768,NULL,1,NULL,NULL,NULL,0.000
10172114903,NULL,1,NULL,NULL,NULL,112500.000
10172115713,NULL,1,NULL,NULL,NULL,65508.000
10172115885,NULL,1,NULL,NULL,NULL,3546412.000
10172116270,NULL,3,NULL,NULL,NULL,8197.000
10172121738,NULL,2,NULL,NULL,NULL,0.000
10172126636,NULL,1,NULL,NULL,NULL,4195800.000
10172127112,NULL,1,NULL,NULL,NULL,29829127.000
10172127596,NULL,1,NULL,NULL,NULL,1010042.000
10172131556,NULL,1,NULL,NULL,NULL,0.000
10172132019,NULL,1,NULL,NULL,NULL,61284897.000
10172132400,NULL,1,NULL,NULL,NULL,9541.000
10172139487,NULL,1,NULL,NULL,NULL,130370.000
10172147343,NULL,1,NULL,NULL,NULL,11463698.000
10172147509,NULL,3,NULL,NULL,NULL,5810599.000
10172148615,NULL,1,NULL,NULL,NULL,0.000
10172216541,NULL,1,NULL,NULL,NULL,3000.000
10172224343,NULL,1,NULL,NULL,NULL,98449.000
10172226403,NULL,3,NULL,NULL,NULL,6436.000
10172318531,NULL,1,NULL,NULL,NULL,10346713.000
10172335191,NULL,1,NULL,NULL,NULL,25500.000
10172344405,NULL,1,NULL,NULL,NULL,70839152.000
10172344587,NULL,1,NULL,NULL,NULL,102500.000
10172356945,NULL,2,NULL,NULL,NULL,1086713.000
10172357000,NULL,1,NULL,NULL,NULL,1774259.000
10172366163,NULL,1,NULL,NULL,NULL,964309.000
10172366644,NULL,1,NULL,NULL,NULL,27123277.000
10172367389,NULL,2,NULL,NULL,NULL,33228.000
10172369897,NULL,1,NULL,NULL,NULL,2276580.000
10172371184,NULL,1,NULL,NULL,NULL,4499.000
10172371747,NULL,1,NULL,NULL,NULL,3285514.000
10172373425,NULL,3,NULL,NULL,NULL,52934.000
10172373482,NULL,1,NULL,NULL,NULL,5637068.000
10172373618,NULL,1,NULL,NULL,NULL,1360724.000
10172374072,NULL,1,NULL,NULL,NULL,5663122.000
10172374117,NULL,1,NULL,NULL,NULL,2570995.000
10172374362,NULL,1,NULL,NULL,NULL,10225227.000
10172374713,NULL,1,NULL,NULL,NULL,1855447.000
10172375377,NULL,1,NULL,NULL,NULL,65333650.000
10172378513,NULL,1,NULL,NULL,NULL,214500.000
10172378524,NULL,2,NULL,NULL,NULL,673902.000
10172378729,NULL,1,NULL,NULL,NULL,779855.000
10172378740,NULL,1,NULL,NULL,NULL,13984281.000
10172379023,NULL,1,NULL,NULL,NULL,17852.000
10172380751,NULL,2,NULL,NULL,NULL,31432.000
10172381412,NULL,3,NULL,NULL,NULL,48809.000
10172381481,NULL,1,NULL,NULL,NULL,1139455.000
10172381755,NULL,1,NULL,NULL,NULL,1251436.000
10172381857,NULL,1,NULL,NULL,NULL,9207.000
10172382024,NULL,1,NULL,NULL,NULL,6710675.000
10172382621,NULL,1,NULL,NULL,NULL,10136349.000
10172382792,NULL,1,NULL,NULL,NULL,1554111.000
10172383211,NULL,2,NULL,NULL,NULL,7.000
10172383269,NULL,1,NULL,NULL,NULL,11807.000
10172383775,NULL,1,NULL,NULL,NULL,78629.000
10172383943,NULL,1,NULL,NULL,NULL,401469.000
10172384415,NULL,1,NULL,NULL,NULL,8625293.000
10172384746,NULL,1,NULL,NULL,NULL,57854.000
10172384801,NULL,2,NULL,NULL,NULL,1992274.000
10172385062,NULL,1,NULL,NULL,NULL,0.000
10172385407,NULL,3,NULL,NULL,NULL,1088299.000
10172385476,NULL,1,NULL,NULL,NULL,236962.000
10172385545,NULL,1,NULL,NULL,NULL,224344.000
10172387722,NULL,4,NULL,NULL,NULL,3414425.000
10172388141,NULL,2,NULL,NULL,NULL,196443.000
10172388375,NULL,1,NULL,NULL,NULL,569490.000
10172389912,NULL,1,NULL,NULL,NULL,15496984.000
10172391178,NULL,1,NULL,NULL,NULL,3398255.000
10172391324,NULL,1,NULL,NULL,NULL,1145776.000
10172391807,NULL,1,NULL,NULL,NULL,7599.000
10172391954,NULL,1,NULL,NULL,NULL,7191992.000
10172392123,NULL,1,NULL,NULL,NULL,4969119.000
10172393386,NULL,1,NULL,NULL,NULL,68297.000
10172395496,NULL,1,NULL,NULL,NULL,2202258.000
10172395553,NULL,3,NULL,NULL,NULL,4709263.000
10172396188,NULL,1,NULL,NULL,NULL,3003.000
10172396999,NULL,1,NULL,NULL,NULL,7267103.000
10172397159,NULL,1,NULL,NULL,NULL,539040.000
10172397339,NULL,1,NULL,NULL,NULL,2081627.000
10172397869,NULL,1,13,NULL,NULL,1202797.000
10172398350,NULL,1,NULL,NULL,NULL,2469136.000
10172398555,NULL,1,NULL,NULL,NULL,1729088.000
10172399007,NULL,2,NULL,NULL,NULL,105869.000
10172399065,NULL,1,NULL,NULL,NULL,0.000
10172399189,NULL,1,NULL,NULL,NULL,4916162.000
10172399377,NULL,1,NULL,NULL,NULL,2941043.000
10172399603,NULL,NULL,3,NULL,NULL,2026739.000
10172400552,NULL,1,NULL,NULL,NULL,574861.000
10172400710,NULL,2,NULL,NULL,NULL,292998.000
10172402356,NULL,1,NULL,NULL,NULL,32230.000
10172402433,NULL,1,NULL,NULL,NULL,1002660.000
10172403012,NULL,2,NULL,NULL,NULL,110219646.000
10172403916,NULL,2,NULL,NULL,NULL,61984.000
10172405935,NULL,1,NULL,NULL,NULL,95011.000
10172406588,NULL,1,NULL,NULL,NULL,63200.000
10172406759,NULL,2,NULL,NULL,NULL,5439572.000
10172406872,NULL,1,NULL,NULL,NULL,15044096.000
10172407432,NULL,2,NULL,NULL,NULL,3665713.000
10172407808,NULL,2,NULL,NULL,NULL,7447549.000
10172408102,NULL,1,NULL,NULL,NULL,3509923.000
10172408902,NULL,1,NULL,NULL,NULL,5426523.000
10172416228,NULL,1,NULL,NULL,NULL,3236069.000
10172416893,NULL,1,NULL,NULL,NULL,278803.000
10172416950,NULL,2,NULL,NULL,NULL,176433.000
10172417141,NULL,1,NULL,NULL,NULL,0.000
10172417955,NULL,2,NULL,NULL,NULL,1504154.000
10172419309,NULL,1,NULL,NULL,NULL,386500.000
10172420244,NULL,1,NULL,NULL,NULL,0.000
10172420280,NULL,3,NULL,NULL,NULL,25164.000
10172420501,NULL,1,NULL,NULL,NULL,322498.000
10172420559,NULL,1,NULL,NULL,NULL,212150.000
10172420763,NULL,1,NULL,NULL,NULL,16265.000
10172422230,NULL,1,NULL,NULL,NULL,311532.000
10172422321,NULL,1,NULL,NULL,NULL,921173.000
10172422772,NULL,1,NULL,NULL,NULL,45030.000
10172423755,NULL,1,NULL,NULL,NULL,3600101.000
10172424002,NULL,1,NULL,NULL,NULL,22111933.000
10172424093,NULL,1,NULL,NULL,NULL,1609565.000
10172425269,NULL,NULL,2,NULL,NULL,85786278.000
10172425624,NULL,1,NULL,NULL,NULL,680160.000
10172425909,NULL,1,NULL,NULL,NULL,0.000
10172426436,NULL,1,NULL,NULL,NULL,787246.000
10172427299,NULL,1,NULL,NULL,NULL,152564.000
10172428354,NULL,1,NULL,NULL,NULL,1874509.000
10172428570,NULL,1,NULL,NULL,NULL,295779.000
10172428739,NULL,2,NULL,NULL,NULL,1727144.000
10172429472,NULL,4,NULL,NULL,NULL,105294.000
10172429517,NULL,2,NULL,NULL,NULL,44341.000
10172429779,NULL,NULL,6,NULL,NULL,42453813.000
10172431740,NULL,1,NULL,NULL,NULL,5738773.000
10172431764,NULL,1,NULL,NULL,NULL,35166.000
10172432297,NULL,1,NULL,NULL,NULL,898141.000
10172432849,NULL,1,NULL,NULL,NULL,152545.000
10172432994,NULL,2,NULL,NULL,NULL,99310040.000
10172433931,NULL,2,NULL,NULL,NULL,16779648.000
10172434237,NULL,1,NULL,NULL,NULL,3469266.000
10172434369,NULL,1,NULL,NULL,NULL,3706247.000
10172434573,NULL,1,NULL,NULL,NULL,0.000
10172435152,NULL,1,NULL,NULL,NULL,0.000
10172435735,NULL,1,NULL,NULL,NULL,531008.000
10172436145,NULL,1,NULL,NULL,NULL,81365.000
10172437273,NULL,1,NULL,NULL,NULL,1962287.000
10172437392,NULL,1,NULL,NULL,NULL,188001.000
10172437892,NULL,2,NULL,NULL,NULL,37068605.000
10172438464,NULL,1,NULL,NULL,NULL,487479.000
10172438476,NULL,2,NULL,NULL,NULL,24826136.000
10172440598,NULL,1,NULL,NULL,NULL,8913.000
10172440871,NULL,1,NULL,NULL,NULL,418641.000
10172441510,NULL,1,NULL,NULL,NULL,54256.000
10172441557,NULL,1,NULL,NULL,NULL,380003.000
10172441908,NULL,9,NULL,NULL,NULL,15117156.000
10172443049,NULL,1,NULL,NULL,NULL,12433880.000
10172443610,NULL,2,NULL,NULL,NULL,19626196.000
10172443759,NULL,19,NULL,NULL,NULL,6953901.000
10172443928,NULL,1,NULL,NULL,NULL,3773035.000
10172446702,NULL,2,NULL,NULL,NULL,933895.000
10172446940,NULL,1,NULL,NULL,NULL,3270.000
10172448619,NULL,1,NULL,NULL,NULL,8947701.000
10172448630,NULL,2,NULL,NULL,NULL,36031.000
10172448971,NULL,2,NULL,NULL,NULL,228783.000
10172449164,NULL,1,NULL,NULL,NULL,23885.000
10172449488,NULL,1,NULL,NULL,NULL,633609.000
10172449612,NULL,1,NULL,NULL,NULL,56782500.000
10172450617,NULL,1,NULL,NULL,NULL,573148.000
10172450799,NULL,2,NULL,NULL,NULL,2976258.000
10172451127,NULL,1,NULL,NULL,NULL,51024827.000
10172451689,NULL,1,NULL,NULL,NULL,53406977.000
10172451711,NULL,1,NULL,NULL,NULL,737925.000
10172451747,NULL,2,NULL,NULL,NULL,773112.000
10172451904,NULL,6,NULL,NULL,NULL,17236184.000
10172452177,NULL,1,NULL,NULL,NULL,12380387.000
10172453835,NULL,1,NULL,NULL,NULL,150281.000
10172454176,NULL,1,NULL,NULL,NULL,14250.000
10172454352,NULL,1,NULL,NULL,NULL,487676.000
10172454397,NULL,2,NULL,NULL,NULL,12251.000
10172454998,NULL,2,NULL,NULL,NULL,20305903.000
10172455560,NULL,1,NULL,NULL,NULL,50955.000
10172455845,NULL,1,NULL,NULL,NULL,7006788.000
10172456916,NULL,1,NULL,NULL,NULL,7097633.000
10172457511,NULL,1,NULL,NULL,NULL,801632.000
10172457547,NULL,2,NULL,NULL,NULL,612246.000
10172457865,NULL,1,NULL,NULL,NULL,509603.000
10172458214,NULL,1,NULL,NULL,NULL,108863960.000
10172458730,NULL,1,NULL,NULL,NULL,5593644.000
10172458832,NULL,1,NULL,NULL,NULL,22999.000
10172458935,NULL,2,NULL,NULL,NULL,448500.000
10172458969,NULL,7,NULL,NULL,NULL,29689.000
10172459036,NULL,1,NULL,NULL,NULL,793223.000
10172460672,NULL,1,NULL,NULL,NULL,4870.000
10172461113,NULL,1,NULL,NULL,NULL,715358.000
10172461358,NULL,3,NULL,NULL,NULL,18730801.000
10172461471,NULL,1,NULL,NULL,NULL,8041255.000
10172461936,NULL,1,NULL,NULL,NULL,2562151.000
10172462862,NULL,1,NULL,NULL,NULL,1823715.000
10172463041,NULL,NULL,1,NULL,NULL,1229676.000
10172463099,NULL,1,NULL,NULL,NULL,0.000
10172463616,NULL,1,NULL,NULL,NULL,13299.000
10172464496,NULL,1,NULL,NULL,NULL,1528929.000
10172464905,NULL,1,NULL,NULL,NULL,37780921.000
10172467928,NULL,2,NULL,NULL,NULL,976.000
10172468456,NULL,1,NULL,NULL,NULL,1372505.000
10172468785,NULL,1,NULL,NULL,NULL,184134.000
10172469596,NULL,10,NULL,NULL,NULL,84050.000
10172469924,NULL,1,NULL,NULL,NULL,0.000
10172470464,NULL,3,NULL,NULL,NULL,185751.000
10172470724,NULL,1,NULL,NULL,NULL,1375158.000
10172470827,NULL,1,NULL,NULL,NULL,29677128.000
10172471019,NULL,1,NULL,NULL,NULL,1602559.000
10172471534,NULL,1,NULL,NULL,NULL,3737637.000
10172472403,NULL,1,NULL,NULL,NULL,133899.000
10172472414,NULL,15,NULL,NULL,NULL,828982.000
10172472539,NULL,2,NULL,NULL,NULL,114845256.000
10172473107,NULL,2,NULL,NULL,NULL,923099.000
10172473397,NULL,1,NULL,NULL,NULL,0.000
10172473761,NULL,1,NULL,NULL,NULL,1952280.000
10172475207,NULL,1,NULL,NULL,NULL,304409.000
10172476312,NULL,1,NULL,NULL,NULL,12660840.000
10172476376,NULL,1,NULL,NULL,NULL,3821183.000
10172476431,NULL,2,NULL,NULL,NULL,10849567.000
10172476920,NULL,3,NULL,NULL,NULL,624000.000
10172477562,NULL,3,NULL,NULL,NULL,4038402.000
10172477742,NULL,1,NULL,NULL,NULL,45067447.000
10172477778,NULL,1,NULL,NULL,NULL,528430.000
10172477822,NULL,3,NULL,NULL,NULL,11837582.000
10172478781,NULL,2,NULL,NULL,NULL,605987.000
10172483001,NULL,1,NULL,NULL,NULL,21207.000
10172485719,NULL,1,NULL,NULL,NULL,411728.000
10172497692,NULL,1,NULL,NULL,NULL,7890307.000
10172497794,NULL,1,NULL,NULL,NULL,57694.000
10172498798,NULL,1,NULL,NULL,NULL,232503.000
10172501215,NULL,1,NULL,NULL,NULL,2093083.000
10172502342,NULL,NULL,1,NULL,NULL,539950.000
10172502406,NULL,NULL,1,NULL,NULL,45057924.000
10172504296,NULL,3,NULL,NULL,NULL,24465029.000
10172505464,NULL,2,NULL,NULL,NULL,211562.000
10172509730,NULL,1,NULL,NULL,NULL,2555085.000
10172511544,NULL,1,NULL,NULL,NULL,871352.000
10172511727,NULL,5,NULL,NULL,NULL,214050.000
10172512937,NULL,1,NULL,NULL,NULL,782341.000
10172513670,NULL,1,NULL,NULL,NULL,12200.000
10172516199,NULL,1,NULL,NULL,NULL,112686.000
10172517992,NULL,1,NULL,NULL,NULL,92234.000
10172518072,NULL,1,NULL,NULL,NULL,887256.000
10172520528,NULL,1,NULL,NULL,NULL,15071906.000
10172521531,NULL,1,NULL,NULL,NULL,8215338.000
10172521702,NULL,2,NULL,NULL,NULL,8825443.000
10172522099,NULL,1,NULL,NULL,NULL,883382.000
10172523184,NULL,1,NULL,NULL,NULL,130889.000
10172526862,NULL,1,NULL,NULL,NULL,89217.000
10172528081,NULL,1,NULL,NULL,NULL,2090980.000
10172528319,NULL,1,NULL,NULL,NULL,990259.000
10172529670,NULL,1,NULL,NULL,NULL,6162527.000
10172530045,NULL,1,NULL,NULL,NULL,13469907.000
10172531689,NULL,2,NULL,NULL,NULL,46209.000
10172532704,NULL,1,NULL,NULL,NULL,58002.000
10172533283,NULL,1,NULL,NULL,NULL,13614946.000
10172533959,NULL,2,NULL,NULL,NULL,5566862.000
10172534827,NULL,2,NULL,NULL,NULL,477011.000
10172535637,NULL,1,NULL,NULL,NULL,622787.000
10172535717,NULL,1,NULL,NULL,NULL,2505.000
10172536574,NULL,2,NULL,NULL,NULL,9015377.000
10172537164,NULL,1,NULL,NULL,NULL,8588623.000
10172540097,NULL,1,NULL,NULL,NULL,547673.000
10172540533,NULL,1,NULL,NULL,NULL,1843019.000
10172540785,NULL,3,NULL,NULL,NULL,0.000
10172541741,NULL,1,NULL,NULL,NULL,48232987.000
10172542643,NULL,1,NULL,NULL,NULL,7093311.000
10172543932,NULL,1,NULL,NULL,NULL,24174650.000
10172545531,NULL,1,NULL,NULL,NULL,2328883.000
10172546168,NULL,1,NULL,NULL,NULL,98817.000
10172546571,NULL,1,NULL,NULL,NULL,364434.000
10172546842,NULL,3,NULL,NULL,NULL,3415680.000
10172577644,NULL,1,NULL,NULL,NULL,0.000
10172579993,NULL,3,NULL,NULL,NULL,0.000
10172581524,NULL,1,NULL,NULL,NULL,63790.000
10172582252,NULL,1,NULL,NULL,NULL,198000.000
10172582330,NULL,1,NULL,NULL,NULL,816603.000
10172583829,NULL,1,NULL,NULL,NULL,16861.000
10172585792,NULL,2,NULL,NULL,NULL,4827767.000
10172585894,NULL,1,NULL,NULL,NULL,514403.000
10172587641,NULL,1,NULL,NULL,NULL,6023289.000
10172592664,NULL,2,NULL,NULL,NULL,255322.000
10172593083,NULL,1,NULL,NULL,NULL,19994614.000
10172593600,NULL,1,NULL,NULL,NULL,2371110.000
10172593611,NULL,1,NULL,NULL,NULL,855214.000
10172595059,NULL,1,NULL,NULL,NULL,663132.000
10172595126,NULL,1,NULL,NULL,NULL,1038139.000
10172595597,NULL,1,NULL,NULL,NULL,17777.000
10172595666,NULL,3,NULL,NULL,NULL,54141.000
10172597316,NULL,2,NULL,NULL,NULL,465752.000
10172597492,NULL,1,NULL,NULL,NULL,2711715.000
10172597934,NULL,1,NULL,NULL,NULL,7589973.000
10172599431,NULL,1,NULL,NULL,NULL,1513728.000
10172600294,NULL,1,NULL,NULL,NULL,170409.000
10172600844,NULL,2,NULL,NULL,NULL,788955.000
10172600891,NULL,NULL,1,NULL,NULL,444405.000
10172601163,NULL,1,NULL,NULL,NULL,10224803.000
10172601917,NULL,13,NULL,NULL,NULL,3208183.000
10172602280,NULL,1,NULL,NULL,NULL,573414.000
10172605067,NULL,1,NULL,NULL,NULL,198182.000
10172605144,NULL,1,NULL,NULL,NULL,4709698.000
10172605293,NULL,1,NULL,NULL,NULL,4679423.000
10172605605,NULL,1,NULL,NULL,NULL,44159915.000
10172606274,NULL,1,NULL,NULL,NULL,90700.000
10172609105,NULL,2,NULL,NULL,NULL,2184137.000
10172609240,NULL,1,NULL,NULL,NULL,1446205.000
10172609264,NULL,1,NULL,NULL,NULL,45223.000
10172609361,NULL,2,NULL,NULL,NULL,456189.000
10172609475,NULL,1,NULL,NULL,NULL,62700.000
10172609610,NULL,1,NULL,NULL,NULL,30494.000
10172609723,NULL,1,NULL,NULL,NULL,4571207.000
10172609826,NULL,1,NULL,NULL,NULL,175436.000
10172610603,NULL,3,NULL,NULL,NULL,10980698.000
10172610615,NULL,2,NULL,NULL,NULL,385522.000
10172610752,NULL,1,NULL,NULL,NULL,104085790.000
10172610797,NULL,1,NULL,NULL,NULL,749105.000
10172612547,NULL,1,NULL,NULL,NULL,20651871.000
10172613294,NULL,1,NULL,NULL,NULL,713520.000
10172613295,NULL,1,NULL,NULL,NULL,12754363.000
10172613505,NULL,38,NULL,NULL,NULL,21937387.000
10172613981,NULL,1,NULL,NULL,NULL,26386.000
10172613992,NULL,1,NULL,NULL,NULL,105400.000
10172614310,NULL,1,NULL,NULL,NULL,25035518.000
10172614332,NULL,2,NULL,NULL,NULL,2656467.000
10172614545,NULL,3,NULL,NULL,NULL,145817.000
10172614691,NULL,1,NULL,NULL,NULL,2189.000
10172615099,NULL,3,NULL,NULL,NULL,224645.000
10172615292,NULL,2,NULL,NULL,NULL,644976.000
10172615501,NULL,1,NULL,NULL,NULL,34464.000
10172615650,NULL,1,NULL,NULL,NULL,7845568.000
10172615774,NULL,1,NULL,NULL,NULL,78225.000
10172615808,NULL,1,NULL,NULL,NULL,15048152.000
10172616494,NULL,1,NULL,NULL,NULL,4094789.000
10172616552,NULL,1,NULL,NULL,NULL,72041300.000
10172616881,NULL,2,NULL,NULL,NULL,8001.000
10172617016,NULL,8,NULL,NULL,NULL,50861655.000
10172617118,NULL,1,NULL,NULL,NULL,80116.000
10172618524,NULL,1,NULL,NULL,NULL,2147380.000
10172618787,NULL,2,NULL,NULL,NULL,1578945.000
10172619114,NULL,1,NULL,NULL,NULL,417848.000
10172620166,NULL,1,NULL,NULL,NULL,1499798.000
10172621306,NULL,2,NULL,NULL,NULL,0.000
10172622298,NULL,1,NULL,NULL,NULL,615772.000
10172622487,NULL,2,NULL,NULL,NULL,71193881.000
10172622567,NULL,1,NULL,NULL,NULL,0.000
10172622691,NULL,3,NULL,NULL,NULL,96092351.000
10172623077,NULL,2,NULL,NULL,NULL,2974769.000
10172624360,NULL,2,NULL,NULL,NULL,8843834.000
10172624950,NULL,2,NULL,NULL,NULL,50980.000
10172625074,NULL,1,NULL,NULL,NULL,0.000
10172626304,NULL,5,NULL,NULL,NULL,38587850.000
10172626459,NULL,2,NULL,NULL,NULL,5911314.000
10172626934,NULL,2,NULL,NULL,NULL,0.000
10172627104,NULL,2,NULL,NULL,NULL,157500.000
10172627116,NULL,1,NULL,NULL,NULL,30604.000
10172627973,NULL,1,NULL,NULL,NULL,409554.000
10172628898,NULL,2,NULL,NULL,NULL,369693.000
10172629295,NULL,1,NULL,NULL,NULL,2705066.000
10172629665,NULL,1,NULL,NULL,NULL,3861865.000
10172630014,NULL,1,NULL,NULL,NULL,9988158.000
10172630545,NULL,1,NULL,NULL,NULL,7388.000
10172630633,NULL,1,NULL,NULL,NULL,1783327.000
10172630804,NULL,1,NULL,NULL,NULL,4304632.000
10172631157,NULL,1,NULL,NULL,NULL,575824.000
10172631223,NULL,1,NULL,NULL,NULL,52673170.000
10172632069,NULL,1,NULL,NULL,NULL,22990.000
10172632160,NULL,1,NULL,NULL,NULL,5663.000
10172633005,NULL,1,NULL,NULL,NULL,1640662.000
10172633374,NULL,1,NULL,NULL,NULL,401772.000
10172637504,NULL,1,NULL,NULL,NULL,0.000
10172637664,NULL,1,NULL,NULL,NULL,225781.000
10172637880,NULL,1,NULL,NULL,NULL,860634.000
10172638417,NULL,1,NULL,NULL,NULL,65444.000
10172638735,NULL,1,NULL,NULL,NULL,44099.000
10172639615,NULL,1,NULL,NULL,NULL,0.000
10172639728,NULL,1,NULL,NULL,NULL,3974867.000
10172640238,NULL,1,NULL,NULL,NULL,47009.000
10172642684,NULL,2,NULL,NULL,NULL,24517217.000
10172643882,NULL,1,NULL,NULL,NULL,1783470.000
10172644931,NULL,1,NULL,NULL,NULL,5573.000
10172645043,NULL,1,NULL,NULL,NULL,951651.000
10172645368,NULL,1,NULL,NULL,NULL,207000.000
10172645561,NULL,1,NULL,NULL,NULL,5498283.000
10172645730,NULL,1,NULL,NULL,NULL,9985160.000
10172645857,NULL,1,NULL,NULL,NULL,2543623.000
10172645912,NULL,2,NULL,NULL,NULL,994094.000
10172646497,NULL,1,NULL,NULL,NULL,19355600.000
10172646621,NULL,2,NULL,NULL,NULL,12398297.000
10172646759,NULL,1,NULL,NULL,NULL,6321393.000
10172647280,NULL,9,NULL,NULL,NULL,412054.000
10172649702,NULL,1,NULL,NULL,NULL,51120.000
10172651971,NULL,1,NULL,NULL,NULL,226961.000
10172652016,NULL,1,NULL,NULL,NULL,105508.000
10172652420,NULL,1,NULL,NULL,NULL,932931.000
10172653551,NULL,1,NULL,NULL,NULL,9253106.000
10172655143,NULL,1,NULL,NULL,NULL,77802.000
10172657005,NULL,1,NULL,NULL,NULL,47012.000
10172657300,NULL,1,NULL,NULL,NULL,26663.000
10172657875,NULL,1,NULL,NULL,NULL,10058.000
10172658809,NULL,1,NULL,NULL,NULL,239428.000
10172658845,NULL,3,NULL,NULL,NULL,2137455.000
10172658867,NULL,3,NULL,NULL,NULL,3255982.000
10172659183,NULL,1,NULL,NULL,NULL,0.000
10172659416,NULL,2,NULL,NULL,NULL,837109.000
10172659983,NULL,1,NULL,NULL,NULL,13460853.000
10172660602,NULL,1,NULL,NULL,NULL,2370331.000
10172661134,NULL,1,NULL,NULL,NULL,8111.000
10172661214,NULL,1,NULL,NULL,NULL,30086562.000
10172661788,NULL,1,NULL,NULL,NULL,1850256.000
10172662024,NULL,2,NULL,NULL,NULL,1023635.000
10172663007,NULL,1,NULL,NULL,NULL,2129.000
10172663443,NULL,1,NULL,NULL,NULL,7970.000
10172663534,NULL,1,NULL,NULL,NULL,203204.000
10172664113,NULL,1,NULL,NULL,NULL,1740127.000
10172666143,NULL,1,NULL,NULL,NULL,88400837.000
10172666367,NULL,1,NULL,NULL,NULL,27532.000
10172666525,NULL,1,NULL,NULL,NULL,1332679.000
10172666798,NULL,2,NULL,NULL,NULL,775747.000
